"LEVEL"|"ENV"|"COID"|"PART NUMBER"|"PART VERSION"|"MATURITY"|"DESCRIPTION"|"TYPE"|"LINK"|"SOURCE"|"CHILD ENV"|"CHILD COID"|"CHILD PART NUMBER"|"CHILD PART VERSION"|"CHILD MATURITY"|"CHILD DESCRIPTION"|"CHILD TYPE"
"5"|"COMMERCE"|"F40026B500023868"|"DTR0009909002"|"'--A"|"USEABLE"|"SCREW FHC.ISO10642-M4X16-8.8"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"E40026B500023868"|"DTR0009909002"|"'--B"|"RELEASED"|"SCREW FHC.ISO10642-M4X16-8.8"|"MASTER"
"6"|"DESIGN"|"E40026B500023868"|"DTR0009909002"|"'--B"|"RELEASED"|"SCREW FHC.ISO10642-M4X16-8.8"|"MASTER"|"NO LINKS"
"5"|"COMMERCE"|"F40026B434233868"|"DTR0009908999"|"'--A"|"USEABLE"|"SCREW FHC.ISO10642-M4X8-8.8"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"E40026B434233868"|"DTR0009908999"|"'--B"|"RELEASED"|"SCREW FHC.ISO10642-M4X8-8.8"|"MASTER"
"5"|"COMMERCE"|"F40026B434233868"|"DTR0009908999"|"'--A"|"USEABLE"|"SCREW FHC.ISO10642-M4X8-8.8"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"840042D4C93CFCF4"|"DTR0009908999"|"'--C"|"RELEASED"|"SCREW FHC.ISO10642-M4X8-8.8"|"MASTER"
"6"|"DESIGN"|"E40026B434233868"|"DTR0009908999"|"'--B"|"RELEASED"|"SCREW FHC.ISO10642-M4X8-8.8"|"MASTER"|"NO LINKS"
"6"|"DESIGN"|"840042D4C93CFCF4"|"DTR0009908999"|"'--C"|"RELEASED"|"SCREW FHC.ISO10642-M4X8-8.8"|"MASTER"|"NO LINKS"
"4"|"DEFINITN"|"0D006DB1FA900C3B"|"AKD0002572139"|"'--A"|"RELEASED"|"ACCESSORY FANS"|"DITTO ASSY"|"HAS LINKS"|"REGULAR"|"COMMERCE"|"F40001630B743868"|"DTR0000355216"|"'--A"|"USEABLE"|"INTEL NOZZLE"|"BOUGHT"
"5"|"COMMERCE"|"F40001630B743868"|"DTR0000355216"|"'--A"|"USEABLE"|"INTEL NOZZLE"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"0D00E57BE7A82B04"|"DTR0000355216"|"'--A"|"RELEASED"|"INTEL NOZZLE"|"MASTER"
"6"|"DESIGN"|"0D00E57BE7A82B04"|"DTR0000355216"|"'--A"|"RELEASED"|"INTEL NOZZLE"|"MASTER"|"NO LINKS"
"4"|"DEFINITN"|"0D006D8EFD304A64"|"AKD0002572138"|"'--A"|"RELEASED"|"ELECTRICAL COMPONENT"|"DITTO ASSY"|"HAS LINKS"|"REGULAR"|"COMMERCE"|"F400021F1C5C3868"|"DTR0000543512"|"'--A"|"USEABLE"|"EC CENTRIFUGAL FAN D:190MM 24VDC"|"BOUGHT"
"5"|"COMMERCE"|"F400021F1C5C3868"|"DTR0000543512"|"'--A"|"USEABLE"|"EC CENTRIFUGAL FAN D:190MM 24VDC"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"0D00E57BE7A82B05"|"DTR0000543512"|"'--A"|"RELEASED"|"EC CENTRIFUGAL FAN D:190MM 24VDC"|"MASTER"
"5"|"COMMERCE"|"F400021F1C5C3868"|"DTR0000543512"|"'--A"|"USEABLE"|"EC CENTRIFUGAL FAN D:190MM 24VDC"|"BOUGHT"|"HAS LINKS"|"REGULAR"|"DESIGN"|"840042DB6E4ADC62"|"DTR0000543512"|"'--B"|"RELEASED"|"EC CENTRIFUGAL FAN D:190MM 24VDC"|"MASTER"
"6"|"DESIGN"|"840042DB6E4ADC62"|"DTR0000543512"|"'--B"|"RELEASED"|"EC CENTRIFUGAL FAN D:190MM 24VDC"|"MASTER"|"NO LINKS"
"6"|"DESIGN"|"0D00E57BE7A82B05"|"DTR0000543512"|"'--A"|"RELEASED"|"EC CENTRIFUGAL FAN D:190MM 24VDC"|"MASTER"|"NO LINKS"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00003BCA8CEF0F5B"|"DTR0000521208"|"'--C"|"RELEASED"|"NUT H LOCK 2 SLOTS M6 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"84003E2C7AD1B1CD"|"DTR0000606830"|"'--B"|"RELEASED"|"WASHER CS S M6 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"84003DDF2FAA5929"|"DTR0000606823"|"'--A"|"RELEASED"|"WASHER FLAT M M6 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"84003DDF2FAA5929"|"DTR0000606823"|"'--A"|"RELEASED"|"WASHER FLAT M M6 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"840040BD7FB35012"|"DTR0000521212"|"'--C"|"RELEASED"|"SCREW H M6X20 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00003BCA8CEF0F5B"|"DTR0000521208"|"'--C"|"RELEASED"|"NUT H LOCK 2 SLOTS M6 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"84003E2C7AD1B1CD"|"DTR0000606830"|"'--B"|"RELEASED"|"WASHER CS S M6 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"84003DDF2FAA5929"|"DTR0000606823"|"'--A"|"RELEASED"|"WASHER FLAT M M6 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"840040BD7FB35012"|"DTR0000521212"|"'--C"|"RELEASED"|"SCREW H M6X20 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"84003DDF2FAA5929"|"DTR0000606823"|"'--A"|"RELEASED"|"WASHER FLAT M M6 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00003BCA8CEF0F5B"|"DTR0000521208"|"'--C"|"RELEASED"|"NUT H LOCK 2 SLOTS M6 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"84003DDF2FAA5929"|"DTR0000606823"|"'--A"|"RELEASED"|"WASHER FLAT M M6 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"84003E2C7AD1B1CD"|"DTR0000606830"|"'--B"|"RELEASED"|"WASHER CS S M6 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"84003DDF2FAA5929"|"DTR0000606823"|"'--A"|"RELEASED"|"WASHER FLAT M M6 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"840040BD7FB35012"|"DTR0000521212"|"'--C"|"RELEASED"|"SCREW H M6X20 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"E40026B300C73868"|"DTR0009907059"|"'--B"|"RELEASED"|"WASHER FLAT M M8 FLZN 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"E40026B512453868"|"DTR0009909393"|"'--E"|"RELEASED"|"WASHER CS S M8"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"E40026B327843868"|"DTR0009907708"|"'--B"|"RELEASED"|"NUT THIN H.ISO4035-M8-8"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"000032BB9CFC05DF"|"DTR0009907740"|"'--E"|"RELEASED"|"HEX NUT M8 FLZN 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"E40026B300033868"|"DTR0009907003"|"'--A"|"RELEASED"|"WASHER FLAT M M10 FLZN 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"000032BB9CFB782E"|"DTR0009907237"|"'--D"|"RELEASED"|"WASHER CS S M10 FLZN 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"E40026B327853868"|"DTR0009907709"|"'--B"|"RELEASED"|"NUT THIN H.ISO4035-M10-8"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"000032BB9CFC05E0"|"DTR0009907741"|"'--E"|"RELEASED"|"NUT H M10 FLZN 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"84003E0E4EB6C831"|"DTR0009907842"|"'--F"|"RELEASED"|"SCREW H M6X25 ZN 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"000032BB9CFC05CA"|"DTR0009907295"|"'--D"|"RELEASED"|"CS WASHER M M6 ZN 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"000032BB9CFA5A90"|"DTR0009907094"|"'--F"|"RELEASED"|"FLAT WASHER L M6 ZN 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"000032BB9CFA5A90"|"DTR0009907094"|"'--F"|"RELEASED"|"FLAT WASHER L M6 ZN 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"000032BB9CFC05CA"|"DTR0009907295"|"'--D"|"RELEASED"|"CS WASHER M M6 ZN 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"000032BB9CFB7829"|"DTR0009907228"|"'--E"|"RELEASED"|"HFR NUT 2 SLOTS M6 ZN 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"000038603E541042"|"DTR0000521214"|"'--A"|"RELEASED"|"WASHER PLAIN L M8 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00003C0C860847AD"|"DTR0000521216"|"'--B"|"RELEASED"|"WASHER CS L M8 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"000032BB9CFC05D8"|"DTR0009907331"|"'--E"|"RELEASED"|"NUT H LOCK PLAST. INS. M8 FLZN 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"000032BB9CFC05D8"|"DTR0009907331"|"'--E"|"RELEASED"|"NUT H LOCK PLAST. INS. M8 FLZN 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00003C0C860847AD"|"DTR0000521216"|"'--B"|"RELEASED"|"WASHER CS L M8 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"000038603E541042"|"DTR0000521214"|"'--A"|"RELEASED"|"WASHER PLAIN L M8 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"000038603E541042"|"DTR0000521214"|"'--A"|"RELEASED"|"WASHER PLAIN L M8 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00003C0C860847AD"|"DTR0000521216"|"'--B"|"RELEASED"|"WASHER CS L M8 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"000032BB9CFC05D8"|"DTR0009907331"|"'--E"|"RELEASED"|"NUT H LOCK PLAST. INS. M8 FLZN 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"000032BB9CFC05D8"|"DTR0009907331"|"'--E"|"RELEASED"|"NUT H LOCK PLAST. INS. M8 FLZN 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00003C0C860847AD"|"DTR0000521216"|"'--B"|"RELEASED"|"WASHER CS L M8 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"000038603E541042"|"DTR0000521214"|"'--A"|"RELEASED"|"WASHER PLAIN L M8 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"000038603E541042"|"DTR0000521214"|"'--A"|"RELEASED"|"WASHER PLAIN L M8 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00003C0C860847AD"|"DTR0000521216"|"'--B"|"RELEASED"|"WASHER CS L M8 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"840041A056A922D2"|"DTR0000606817"|"'--B"|"RELEASED"|"SCREW H M8X25 ZNNI"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"000032BB9CFA5A90"|"DTR0009907094"|"'--F"|"RELEASED"|"FLAT WASHER L M6 ZN 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"000032BB9CFC05CA"|"DTR0009907295"|"'--D"|"RELEASED"|"CS WASHER M M6 ZN 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"000032BB9CFB7829"|"DTR0009907228"|"'--E"|"RELEASED"|"HFR NUT 2 SLOTS M6 ZN 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"000038603E541042"|"DTR0000521214"|"'--A"|"RELEASED"|"WASHER PLAIN L M8 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00003C0C860847AD"|"DTR0000521216"|"'--B"|"RELEASED"|"WASHER CS L M8 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"000038603E541042"|"DTR0000521214"|"'--A"|"RELEASED"|"WASHER PLAIN L M8 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"000032BB9CFC05D8"|"DTR0009907331"|"'--E"|"RELEASED"|"NUT H LOCK PLAST. INS. M8 FLZN 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"840041A056A922D2"|"DTR0000606817"|"'--B"|"RELEASED"|"SCREW H M8X25 ZNNI"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"000038603E541042"|"DTR0000521214"|"'--A"|"RELEASED"|"WASHER PLAIN L M8 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00003C0C860847AD"|"DTR0000521216"|"'--B"|"RELEASED"|"WASHER CS L M8 ZNNI 0.15"|"MASTER"
"3"|"DESIGN"|"3D3DC25769693FE1"|"AKD0002613437"|"'--A"|"RELEASED"|"ELECTRICAL FASTENERS"|"DITTO"|"HAS LINKS"|"CATP CHILD"|"DESIGN"|"00003865A4E82248"|"DTR0000521217"|"'--A"|"RELEASED"|"NUT H M8 ZNNI 0.15"|"MASTER"
"3"|"DEFINITN"|"3D3DC217E8FB0104"|"AK00002572158"|"'--B"|"RELEASED"|"GASKET"|"SINGLE PART"|"HAS LINKS"|"REGULAR"|"DESIGN"|"3D3DC217E9014533"|"AKD0002572159"|"'--B"|"RELEASED"|"GASKET"|"MASTER"
"3"|"DEFINITN"|"3D3DC217E8FB0104"|"AK00002572158"|"'--B"|"RELEASED"|"GASKET"|"SINGLE PART"|"HAS LINKS"|"REGULAR"|"DESIGN"|"3D3DC217E9084E89"|"AKD0002572160"|"'--B"|"RELEASED"|"GASKET"|"DRAWING"
"4"|"DESIGN"|"3D3DC217E9084E89"|"AKD0002572160"|"'--B"|"RELEASED"|"GASKET"|"DRAWING"|"NO LINKS"
"4"|"DESIGN"|"3D3DC217E9014533"|"AKD0002572159"|"'--B"|"RELEASED"|"GASKET"|"MASTER"|"NO LINKS"
"3"|"DEFINITN"|"3D3DC2170AA80A28"|"AK00002572035"|"'--B"|"RELEASED"|"GASKET"|"SINGLE PART"|"HAS LINKS"|"REGULAR"|"DESIGN"|"3D3DC2170ACD3960"|"AKD0002572036"|"'--B"|"RELEASED"|"GASKET"|"MASTER"
"3"|"DEFINITN"|"3D3DC2170AA80A28"|"AK00002572035"|"'--B"|"RELEASED"|"GASKET"|"SINGLE PART"|"HAS LINKS"|"REGULAR"|"DESIGN"|"3D3DC2170AAF09CE"|"AKD0002572037"|"'--B"|"RELEASED"|"GASKET"|"DRAWING"
"4"|"DESIGN"|"3D3DC2170ACD3960"|"AKD0002572036"|"'--B"|"RELEASED"|"GASKET"|"MASTER"|"NO LINKS"
"4"|"DESIGN"|"3D3DC2170AAF09CE"|"AKD0002572037"|"'--B"|"RELEASED"|"GASKET"|"DRAWING"|"NO LINKS"
"3"|"DEFINITN"|"3D3DC20F2D6B2DB0"|"AK00002600934"|"'--B"|"RELEASED"|"VARIANT 3.1 - DUAL FAN IP20 APS 24VDC HARNESS"|"ASSEMBLY"|"HAS LINKS"|"REGULAR"|"DEFINITN"|"3D3DC0F115D063D4"|"AK00002600929"|"'--A"|"RELEASED"|"HARNESS CLASS A - DUAL FAN IP20 APS 24VDC"|"ASSEMBLY"
"3"|"DEFINITN"|"3D3DC20F2D6B2DB0"|"AK00002600934"|"'--B"|"RELEASED"|"VARIANT 3.1 - DUAL FAN IP20 APS 24VDC HARNESS"|"ASSEMBLY"|"HAS LINKS"|"REGULAR"|"DEFINITN"|"3D3DC20F2DBC51F5"|"AK00002600935"|"'--B"|"RELEASED"|"HARNESS CLASS C - DUAL FAN IP20 APS 24VDC"|"ASSEMBLY"
"3"|"DEFINITN"|"3D3DC20F2D6B2DB0"|"AK00002600934"|"'--B"|"RELEASED"|"VARIANT 3.1 - DUAL FAN IP20 APS 24VDC HARNESS"|"ASSEMBLY"|"HAS LINKS"|"REGULAR"|"DEFINITN"|"3D3DC0F500E100AF"|"AK00002601137"|"'--A"|"RELEASED"|"EARTHING - DUAL FAN IP20 APS 24VDC"|"ASSEMBLY"
"3"|"DEFINITN"|"3D3DC20F2D6B2DB0"|"AK00002600934"|"'--B"|"RELEASED"|"VARIANT 3.1 - DUAL FAN IP20 APS 24VDC HARNESS"|"ASSEMBLY"|"HAS LINKS"|"REGULAR"|"DEFINITN"|"0D00A0EA4AC005E0"|"AKD0002602362"|"'--A"|"RELEASED"|"CONNECTORS"|"DITTO ASSY"
"3"|"DEFINITN"|"3D3DC20F2D6B2DB0"|"AK00002600934"|"'--B"|"RELEASED"|"VARIANT 3.1 - DUAL FAN IP20 APS 24VDC HARNESS"|"ASSEMBLY"|"HAS LINKS"|"REGULAR"|"DESIGN"|"3D3DC20F2DA51990"|"AKD0002601365"|"'--B"|"RELEASED"|"VARIANT 3.1 - DUAL FAN IP20 APS 24VDC HARNESS"|"DRAWING"
"3"|"DEFINITN"|"3D3DC20F2D6B2DB0"|"AK00002600934"|"'--B"|"RELEASED"|"VARIANT 3.1 - DUAL FAN IP20 APS 24VDC HARNESS"|"ASSEMBLY"|"HAS LINKS"|"REGULAR"|"DESIGN"|"3D3DC1072B114606"|"AKD0002602362"|"'--A"|"RELEASED"|"CONNECTORS"|"DITTO"
"4"|"DEFINITN"|"3D3DC20F2DBC51F5"|"AK00002600935"|"'--B"|"RELEASED"|"HARNESS CLASS C - DUAL FAN IP20 APS 24VDC"|"ASSEMBLY"|"HAS LINKS"|"REGULAR"|"DESIGN"|"3D3DC20F2DCF5C4C"|"AKD0002600936"|"'--B"|"RELEASED"|"HARNESS CLASS C - DUAL FAN IP20 APS 24VDC"|"DITTO"
"4"|"DEFINITN"|"3D3DC20F2DBC51F5"|"AK00002600935"|"'--B"|"RELEASED"|"HARNESS CLASS C - DUAL FAN IP20 APS 24VDC"|"ASSEMBLY"|"HAS LINKS"|"REGULAR"|"DESIGN"|"3D3DC20F2DD400A0"|"AKD0002600937"|"'--B"|"RELEASED"|"HARNESS CLASS C - DUAL FAN IP20 APS 24VDC"|"HARNESS"
